"root","path","name","ext","bytes","mtime"
"C:\NRI","C:\NRI\Mirrorborn\AURA-Handoffs\Mirrorborn_Handoff_4.docx","Mirrorborn_Handoff_4.docx",".docx","22357","2026-05-29T18:29:06.4489821Z"
"C:\NRI","C:\NRI\Mirrorborn\AURA-Handoffs\Mirrorborn_Handoff_4.md","Mirrorborn_Handoff_4.md",".md","30774","2026-05-29T18:29:06.2226356Z"
"C:\NRI","C:\NRI\Mirrorborn\AURA-Handoffs\Mirrorborn_LLM_Tagging_Architecture.md","Mirrorborn_LLM_Tagging_Architecture.md",".md","32668","2026-05-29T18:29:06.2810422Z"
"C:\NRI","C:\NRI\Mirrorborn\AURA-Handoffs\mirrorborn_rust_api_complete_implementation.md","mirrorborn_rust_api_complete_implementation.md",".md","27899","2026-05-29T18:29:06.3357748Z"
"C:\NRI","C:\NRI\Mirrorborn\AURA-Handoffs\primuschat.md","primuschat.md",".md","151031","2026-05-29T18:29:06.3916822Z"
"C:\NRI","C:\NRI\Mirrorborn\aurawebsystem.txt","aurawebsystem.txt",".txt","16201","2026-05-29T15:11:42.4766813Z"
"C:\NRI","C:\NRI\Mirrorborn\human-RAG.md","human-RAG.md",".md","69652","2026-05-29T15:11:42.5795302Z"
"C:\NRI","C:\NRI\Mirrorborn\Jungian Archetypes For Psychological Profiling.md","Jungian Archetypes For Psychological Profiling.md",".md","56110","2026-05-29T15:11:40.3622416Z"
"C:\NRI","C:\NRI\Mirrorborn\masterquiz4manus.txt","masterquiz4manus.txt",".txt","60269","2026-05-29T15:11:42.6994558Z"
"C:\NRI","C:\NRI\Mirrorborn\Mirrorborn Archetype Dossier_ The 50-Node Taxonomy.md","Mirrorborn Archetype Dossier_ The 50-Node Taxonomy.md",".md","12442","2026-05-29T15:11:40.4686534Z"
"C:\NRI","C:\NRI\Mirrorborn\Mirrorborn Profile Generation Report_ A Deterministic Self-Model.md","Mirrorborn Profile Generation Report_ A Deterministic Self-Model.md",".md","8604","2026-05-29T15:11:40.5721619Z"
"C:\NRI","C:\NRI\Mirrorborn\MIRRORBORN_BUILDER_SUPERPROMPT.md","MIRRORBORN_BUILDER_SUPERPROMPT.md",".md","15031","2026-05-29T15:12:12.1071759Z"
"C:\NRI","C:\NRI\Mirrorborn\mirrorbornformanus.md","mirrorbornformanus.md",".md","51805","2026-05-29T15:11:42.8343026Z"
"C:\NRI","C:\NRI\Mirrorborn\probecode.txt","probecode.txt",".txt","37927","2026-05-29T15:11:42.9620463Z"
"C:\NRI","C:\NRI\Mirrorborn\probecode2.txt","probecode2.txt",".txt","37927","2026-05-29T15:11:43.0772704Z"
"C:\NRI","C:\NRI\Mirrorborn\psychotherapy.txt","psychotherapy.txt",".txt","2908464","2026-05-29T15:11:43.1862766Z"
"C:\NRI","C:\NRI\NeuroCognica Corporate Architecture Blueprint_.txt","NeuroCognica Corporate Architecture Blueprint_.txt",".txt","104520","2026-05-29T15:11:51.3363186Z"
"C:\NRI","C:\NRI\NeuroCognica_ AURA OS Deep Analysis.txt","NeuroCognica_ AURA OS Deep Analysis.txt",".txt","619370","2026-05-29T15:11:51.6546054Z"
"C:\NRI","C:\NRI\NeuroCognica_ Full System & Startup Report.txt","NeuroCognica_ Full System & Startup Report.txt",".txt","8458","2026-05-29T15:11:51.7744853Z"
"C:\NRI","C:\NRI\Robotics\Design-Docs\Constitutional AI Robot Build Plan.md","Constitutional AI Robot Build Plan.md",".md","34903","2026-05-29T15:12:14.7484505Z"
"C:\NRI","C:\NRI\Sacred LAws\04_execution_governance_dynamics_cover.md","04_execution_governance_dynamics_cover.md",".md","5082","2026-05-29T15:12:14.6078004Z"
"C:\NRI","C:\NRI\Sentinel\Advanced Cybersecurity AI Research Synthesis_.txt","Advanced Cybersecurity AI Research Synthesis_.txt",".txt","124201","2026-05-29T15:11:57.6585084Z"
"C:\NRI","C:\NRI\Sentinel\AURA-Sentinel-System\04_execution_governance_dynamics.md","04_execution_governance_dynamics.md",".md","112074","2026-05-30T01:37:43.2485885Z"
"C:\NRI","C:\NRI\Sentinel\AURA-Sentinel-System\Docs\actualsentinelplan.md","actualsentinelplan.md",".md","17803","2026-05-30T01:37:43.8978380Z"
"C:\NRI","C:\NRI\Sentinel\AURA-Sentinel-System\Docs\FOREVER_LAW.md","FOREVER_LAW.md",".md","12054","2026-05-30T01:37:43.4698266Z"
"C:\NRI","C:\NRI\Sentinel\AURA-Sentinel-System\Docs\MIRRORBORN_AUDIT.md","MIRRORBORN_AUDIT.md",".md","13360","2026-05-30T01:37:43.6201852Z"
"C:\NRI","C:\NRI\Sentinel\AURA-Sentinel-System\Docs\NeuroCognica Corporate Architecture Blueprint_.txt","NeuroCognica Corporate Architecture Blueprint_.txt",".txt","104520","2026-05-30T01:37:44.3111524Z"
"C:\NRI","C:\NRI\Sentinel\AURA-Sentinel-System\Frontend-Docs\mirrorborn_integration_comprehensive_checklist.md","mirrorborn_integration_comprehensive_checklist.md",".md","27815","2026-05-30T01:37:44.7828600Z"
"C:\NRI","C:\NRI\Sentinel\AURA-Sentinel-System\Frontend-Docs\mirrorborn_rust_api_complete_implementation.md","mirrorborn_rust_api_complete_implementation.md",".md","27899","2026-05-30T01:37:44.8474657Z"
"C:\NRI","C:\NRI\Sentinel\AURA-Sentinel-System\Mirrorborn_LLM_Tagging_Architecture.md","Mirrorborn_LLM_Tagging_Architecture.md",".md","32668","2026-05-30T01:37:43.1924301Z"
"C:\NRI","C:\NRI\Sentinel\Dyadic ESP Training Protocol Synthesis.txt","Dyadic ESP Training Protocol Synthesis.txt",".txt","29554","2026-05-29T15:11:58.0224354Z"
"C:\NRI","C:\NRI\Sentinel\SENTINEL_IMPERVIOUS_PROTOCOL_MASTER_PLAN.md","SENTINEL_IMPERVIOUS_PROTOCOL_MASTER_PLAN.md",".md","35576","2026-07-20T21:20:33.5854187Z"
"C:\NRI","C:\NRI\SSSD\Architectural Specification_ The Reflective Mind Plane Engine.txt","Architectural Specification_ The Reflective Mind Plane Engine.txt",".txt","8681","2026-05-29T15:11:53.0659432Z"
"C:\NRI","C:\NRI\TheoResearch\Grand Unified Field Report Synthesis.txt","Grand Unified Field Report Synthesis.txt",".txt","31371","2026-05-29T15:12:02.7042692Z"
"C:\senkern","C:\senkern\CONSTITUTIONAL_CODEX_INTEGRATION.md","CONSTITUTIONAL_CODEX_INTEGRATION.md",".md","5473","2025-12-16T03:45:48.3725798Z"
"C:\senkern","C:\senkern\CONSTITUTIONAL_MIRROR_COMPLETE.md","CONSTITUTIONAL_MIRROR_COMPLETE.md",".md","16073","2025-12-17T14:03:32.7812495Z"
"C:\senkern","C:\senkern\COPILOT_CONSTITUTION.txt","COPILOT_CONSTITUTION.txt",".txt","2909","2025-12-14T01:50:28.4710862Z"
"C:\sentinel-core","C:\sentinel-core\docs\security\SENTINEL_IMPERVIOUS_PROTOCOL_MASTER_PLAN.md","SENTINEL_IMPERVIOUS_PROTOCOL_MASTER_PLAN.md",".md","1507","2026-07-20T21:25:47.0220102Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\archetypes\Sacred Three Engine Design_.txt","Sacred Three Engine Design_.txt",".txt","88313","2025-12-19T03:36:40.3283061Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\aura-council\py_gui\04_execution_governance_dynamics.md","04_execution_governance_dynamics.md",".md","112074","2026-01-26T13:42:26.2856462Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\llama.cpp\AGENTS.md","AGENTS.md",".md","4526","2026-01-26T16:42:24.3624667Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\04_execution_governance_dynamics_cover.md","04_execution_governance_dynamics_cover.md",".md","5082","2026-01-06T23:54:02.0694793Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\04_execution_governance_dynamics.md","04_execution_governance_dynamics.md",".md","112074","2026-01-06T08:06:53.3083396Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\Audience Recommendations for Execution Governance Dynamics (EGD).md","Audience Recommendations for Execution Governance Dynamics (EGD).md",".md","5283","2026-01-06T08:11:33.5942375Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\Constitutional AI Robot Build Plan.md","Constitutional AI Robot Build Plan.md",".md","34903","2026-01-23T13:45:00.4096127Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\CONSTITUTIONAL_CODEX_INTEGRATION.md","CONSTITUTIONAL_CODEX_INTEGRATION.md",".md","5473","2025-12-16T03:45:48.3725798Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\CONSTITUTIONAL_MIRROR_COMPLETE.md","CONSTITUTIONAL_MIRROR_COMPLETE.md",".md","16073","2025-12-17T14:03:32.7812495Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\ConstitutionalAIRobotBuildPlan.md","ConstitutionalAIRobotBuildPlan.md",".md","34903","2026-01-23T18:19:43.1710649Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\Evaluating Execution Governance Dynamics Framework_20260126055500.md","Evaluating Execution Governance Dynamics Framework_20260126055500.md",".md","46750","2026-01-06T06:51:43.0834959Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\Evaluating Execution Governance Dynamics Framework.md","Evaluating Execution Governance Dynamics Framework.md",".md","46750","2026-01-06T06:51:43.0834959Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\Mirrorborn Archetype Dossier_ The 50-Node Taxonomy.md","Mirrorborn Archetype Dossier_ The 50-Node Taxonomy.md",".md","12442","2026-01-02T00:27:56.3295724Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\Mirrorborn Profile Generation Report_ A Deterministic Self-Model.md","Mirrorborn Profile Generation Report_ A Deterministic Self-Model.md",".md","8604","2026-01-02T00:28:10.7951763Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\mirrorborn_rust_api_complete_implementation.md","mirrorborn_rust_api_complete_implementation.md",".md","27899","2026-01-21T01:38:01.9338697Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\mirrorbornformanus.md","mirrorbornformanus.md",".md","51805","2026-01-02T00:21:30.9624733Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\NeuroCognica Corporate Architecture Blueprint_.md","NeuroCognica Corporate Architecture Blueprint_.md",".md","115915","2026-01-06T17:54:13.1007702Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\phd_thesis2.md","phd_thesis2.md",".md","10899","2026-01-05T06:20:40.4719569Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\phd_thesis3.md","phd_thesis3.md",".md","2623","2026-01-05T06:04:35.1553208Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\Thesis on Sovereign Compliance Ecosystems.md","Thesis on Sovereign Compliance Ecosystems.md",".md","39549","2026-01-06T22:21:17.9433176Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\THESIS_CORRECTIONS.md","THESIS_CORRECTIONS.md",".md","17145","2026-01-06T21:21:09.2990938Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\aura\master_codex\thesis_summary.md","thesis_summary.md",".md","57585","2026-01-07T03:59:35.7234574Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\CBIG\Analyzing Context-Bound Integrity Gate.md","Analyzing Context-Bound Integrity Gate.md",".md","53682","2026-01-06T06:24:18.4876538Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\CBIG\EGD_Chapter1_The_Death_of_Determinism.md","EGD_Chapter1_The_Death_of_Determinism.md",".md","15481","2026-01-06T07:29:24.5953762Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\CBIG\EGD_Chapter2_Context_as_Cryptographic_Primitive.md","EGD_Chapter2_Context_as_Cryptographic_Primitive.md",".md","17929","2026-01-06T07:38:30.0092501Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\CBIG\EGD_Chapter3_Trajectory_Control_Theory.md","EGD_Chapter3_Trajectory_Control_Theory.md",".md","17880","2026-01-06T07:45:46.6615145Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\CBIG\EGD_Chapter4_The_Sentinel_Protocol.md","EGD_Chapter4_The_Sentinel_Protocol.md",".md","19076","2026-01-06T07:45:46.6615145Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\CBIG\EGD_Chapter5_Generalization_Beyond_AURA.md","EGD_Chapter5_Generalization_Beyond_AURA.md",".md","12560","2026-01-06T07:56:13.3914316Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\CBIG\EGD_Chapter6_Related_Work_and_Differentiation.md","EGD_Chapter6_Related_Work_and_Differentiation.md",".md","11063","2026-01-06T07:56:13.3914316Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\CBIG\EGD_Chapter7_Limitations_Ethics_Failure_Modes.md","EGD_Chapter7_Limitations_Ethics_Failure_Modes.md",".md","12239","2026-01-06T07:56:13.3914316Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\CBIG\EGD_Chapter8_Conclusion.md","EGD_Chapter8_Conclusion.md",".md","5762","2026-01-06T08:02:06.6054689Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\CBIG\Evaluating Execution Governance Dynamics Framework.md","Evaluating Execution Governance Dynamics Framework.md",".md","46750","2026-01-06T06:51:43.0834959Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\output\md\04_execution_governance_dynamics.md","04_execution_governance_dynamics.md",".md","112074","2026-01-06T08:06:53.3083396Z"
"C:\sentinel-llm","C:\sentinel-llm\sentinel-llm\output\pdf\04_execution_governance_dynamics.pdf","04_execution_governance_dynamics.pdf",".pdf","109377","2026-01-22T09:12:20.0272771Z"
"C:\sssd","C:\sssd\docs\architectural_specification_reflective_mind_plane_engine.md","architectural_specification_reflective_mind_plane_engine.md",".md","8620","2025-12-29T18:09:06.2298471Z"
"C:\tmp","C:\tmp\MIRRORBORN_IDENTITY_MAP_2026-05-15.md","MIRRORBORN_IDENTITY_MAP_2026-05-15.md",".md","2482","2026-05-15T11:40:46.7363441Z"
"C:\tmp","C:\tmp\NEUROCOGNICA_PRIMUS_ARCHITECTURE_2026-05-15.md","NEUROCOGNICA_PRIMUS_ARCHITECTURE_2026-05-15.md",".md","16165","2026-05-15T11:26:14.9359740Z"
"C:\Users\m\Documents","C:\Users\m\Documents\AURA-1\aura-desktop\04_execution_governance_dynamics.md","04_execution_governance_dynamics.md",".md","112074","2026-01-06T08:06:53.3083396Z"
"C:\Users\m\Documents","C:\Users\m\Documents\AURA-1\aura-desktop\needs\04_execution_governance_dynamics.md","04_execution_governance_dynamics.md",".md","112074","2026-01-06T08:06:53.3083396Z"
"C:\Users\m\Documents","C:\Users\m\Documents\AURA-1\mirrorborn_quiz\master_quiz.md","master_quiz.md",".md","59572","2025-12-29T03:32:20.6799248Z"
"C:\Users\m\Documents","C:\Users\m\Documents\AURA-1\mirrorborn_quiz\PHASE3_PLAN.md","PHASE3_PLAN.md",".md","15979","2026-01-01T23:03:02.6190833Z"
"C:\Users\m\Documents","C:\Users\m\Documents\AURA-1\mirrorborn_quiz\README.md","README.md",".md","938","2025-12-28T15:16:51.5332424Z"
"C:\Users\m\Documents","C:\Users\m\Documents\Codex\2026-07-18\c-aura-lab\outputs\sentinel_constitutional_security_protocol_2026-07-18.md","sentinel_constitutional_security_protocol_2026-07-18.md",".md","19172","2026-07-19T02:19:51.2008305Z"
"C:\Users\m\Documents","C:\Users\m\Documents\GitHub\auradocs\Advanced Cybersecurity AI Research Synthesis_.txt","Advanced Cybersecurity AI Research Synthesis_.txt",".txt","124201","2025-11-18T20:01:29.5741772Z"
"C:\Users\m\Documents","C:\Users\m\Documents\GitHub\auradocs\AURA OS_ An Architectural Framework for Cognitive Sovereignty.txt","AURA OS_ An Architectural Framework for Cognitive Sovereignty.txt",".txt","11800","2025-11-30T02:29:50.9209322Z"
"C:\Users\m\Documents","C:\Users\m\Documents\GitHub\auradocs\Dyadic ESP Training Protocol Synthesis.txt","Dyadic ESP Training Protocol Synthesis.txt",".txt","29554","2025-12-15T03:04:46.6394534Z"
"C:\Users\m\Documents","C:\Users\m\Documents\GitHub\auradocs\Grand Unified Field Report Synthesis.txt","Grand Unified Field Report Synthesis.txt",".txt","31371","2025-12-06T02:50:31.2430409Z"
"C:\Users\m\Documents","C:\Users\m\Documents\GitHub\auradocs\Hope City Legal Charter Blueprint (6).txt","Hope City Legal Charter Blueprint (6).txt",".txt","412670","2025-11-19T21:56:01.5619576Z"
"C:\Users\m\Documents","C:\Users\m\Documents\GitHub\auradocs\NeuroCognica Corporate Architecture Blueprint_ (1).txt","NeuroCognica Corporate Architecture Blueprint_ (1).txt",".txt","104520","2025-12-17T16:19:21.2946023Z"
"C:\Users\m\Documents","C:\Users\m\Documents\GitHub\auradocs\NeuroCognica Corporate Architecture Blueprint_.txt","NeuroCognica Corporate Architecture Blueprint_.txt",".txt","104520","2025-11-30T02:28:24.0718031Z"
"C:\Users\m\Documents","C:\Users\m\Documents\GitHub\auradocs\NeuroCognica_ Full System & Startup Report.txt","NeuroCognica_ Full System & Startup Report.txt",".txt","8458","2025-12-04T23:38:12.4071194Z"
"C:\Users\m\Documents","C:\Users\m\Documents\GitHub\auradocs\Sacred Three Engine Design_.txt","Sacred Three Engine Design_.txt",".txt","88313","2025-12-19T03:36:40.3283061Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\AURA\Aura Key - Genesis Blueprint v2.txt","Aura Key - Genesis Blueprint v2.txt",".txt","16983","2025-12-06T06:15:36.5039724Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\AURA\AURA OS_ An Architectural Framework for Cognitive Sovereignty.txt","AURA OS_ An Architectural Framework for Cognitive Sovereignty.txt",".txt","11800","2025-11-30T02:29:50.9209322Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\AURA\NeuroCognica_ AURA OS Deep Analysis_.docx.txt","NeuroCognica_ AURA OS Deep Analysis_.docx.txt",".txt","619370","2025-12-26T09:57:29.9991998Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\AURA\NeuroCognicaAURAdossier.pdf","NeuroCognicaAURAdossier.pdf",".pdf","1799481","2025-06-10T12:22:44.0000000Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\AURA\Sacred Three Engine Design_.txt","Sacred Three Engine Design_.txt",".txt","88313","2025-12-19T03:36:40.3283061Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\DM\Diamond Tetrahedron Quantum Blueprint.txt","Diamond Tetrahedron Quantum Blueprint.txt",".txt","26352","2025-11-30T00:29:52.0140418Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\DM\DiamondTetrahedronQuantumBlueprint (1).txt","DiamondTetrahedronQuantumBlueprint (1).txt",".txt","26352","2026-01-01T18:43:34.0918090Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\DM\DiamondTetrahedronQuantumBlueprint.txt","DiamondTetrahedronQuantumBlueprint.txt",".txt","26352","2026-01-01T18:43:21.9067950Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\DM\Grand Unified Field Report Synthesis.txt","Grand Unified Field Report Synthesis.txt",".txt","31371","2025-12-06T02:50:31.2430409Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\HOPE CITY\Hope City Legal Charter Blueprint (1).txt","Hope City Legal Charter Blueprint (1).txt",".txt","72109","2025-11-18T20:59:01.9761098Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\HOPE CITY\Hope City Legal Charter Blueprint (2).txt","Hope City Legal Charter Blueprint (2).txt",".txt","97921","2025-11-18T22:24:34.0213659Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\HOPE CITY\Hope City Legal Charter Blueprint (3).txt","Hope City Legal Charter Blueprint (3).txt",".txt","127550","2025-11-18T22:45:54.5775821Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\HOPE CITY\Hope City Legal Charter Blueprint (4).txt","Hope City Legal Charter Blueprint (4).txt",".txt","160266","2025-11-18T23:45:47.3925413Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\HOPE CITY\Hope City Legal Charter Blueprint (5).txt","Hope City Legal Charter Blueprint (5).txt",".txt","181803","2025-11-19T00:06:34.3807901Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\HOPE CITY\Hope City Legal Charter Blueprint (6).txt","Hope City Legal Charter Blueprint (6).txt",".txt","412670","2025-11-19T21:56:01.5619576Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\HOPE CITY\Hope City Legal Charter Blueprint.txt","Hope City Legal Charter Blueprint.txt",".txt","36384","2025-11-18T19:36:55.1804261Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\michaels_research\Audience Recommendations for Execution Governance Dynamics (EGD).md","Audience Recommendations for Execution Governance Dynamics (EGD).md",".md","5283","2026-01-06T08:11:33.5942375Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\michaels_research\Evaluating Execution Governance Dynamics Framework.md","Evaluating Execution Governance Dynamics Framework.md",".md","46750","2026-01-06T06:51:43.0834959Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\michaels_research\NeuroCognica Corporate Architecture Blueprint_.md","NeuroCognica Corporate Architecture Blueprint_.md",".md","115915","2026-01-06T17:54:13.1007702Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\michaels_research\rust code\constitutional_validator.rs.txt","constitutional_validator.rs.txt",".txt","57771","2025-07-19T13:14:38.3797394Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\michaels_research\Thesis on Sovereign Compliance Ecosystems.md","Thesis on Sovereign Compliance Ecosystems.md",".md","39549","2026-01-06T22:21:17.9433176Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\michaels_research\thesis_summary.md","thesis_summary.md",".md","57585","2026-01-07T03:59:35.7234574Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Mirrorborn\archetype_research.md","archetype_research.md",".md","68925","2026-01-02T00:30:42.2311165Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Mirrorborn\aurawebsystem.txt","aurawebsystem.txt",".txt","16201","2025-12-15T17:14:25.6785912Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Mirrorborn\human-RAG.md","human-RAG.md",".md","69652","2026-01-04T04:56:20.7063030Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Mirrorborn\Jungian Archetypes For Psychological Profiling.md","Jungian Archetypes For Psychological Profiling.md",".md","56110","2026-01-02T00:08:04.7334598Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Mirrorborn\masterquiz4manus.txt","masterquiz4manus.txt",".txt","60269","2025-12-16T00:12:39.1969117Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Mirrorborn\Mirrorborn Archetype Dossier_ The 50-Node Taxonomy.md","Mirrorborn Archetype Dossier_ The 50-Node Taxonomy.md",".md","12442","2026-01-02T00:27:56.3295724Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Mirrorborn\Mirrorborn Profile Generation Report_ A Deterministic Self-Model.md","Mirrorborn Profile Generation Report_ A Deterministic Self-Model.md",".md","8604","2026-01-02T00:28:10.7951763Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Mirrorborn\mirrorbornformanus.md","mirrorbornformanus.md",".md","51805","2026-01-02T00:21:30.9624733Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Mirrorborn\probecode.txt","probecode.txt",".txt","37927","2025-12-17T13:42:26.8321074Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Mirrorborn\probecode2.txt","probecode2.txt",".txt","37927","2025-12-17T23:26:54.6354118Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Mirrorborn\psychotherapy.txt","psychotherapy.txt",".txt","2908464","2025-07-05T07:00:19.0000000Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\NeuroCognica Corporate Architecture Blueprint_.txt","NeuroCognica Corporate Architecture Blueprint_.txt",".txt","104520","2025-11-30T02:28:24.0718031Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\NeuroCognica_ AURA OS Deep Analysis.txt","NeuroCognica_ AURA OS Deep Analysis.txt",".txt","619370","2025-12-24T22:42:40.4769452Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\NeuroCognica_ Full System & Startup Report.txt","NeuroCognica_ Full System & Startup Report.txt",".txt","8458","2025-12-04T23:38:12.4071194Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Sentinel\Advanced Cybersecurity AI Research Synthesis_.txt","Advanced Cybersecurity AI Research Synthesis_.txt",".txt","124201","2025-11-18T20:01:29.5741772Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Sentinel\Aura Key - Genesis Blueprint v1.7.md","Aura Key - Genesis Blueprint v1.7.md",".md","40333","2025-12-12T15:33:25.9273603Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Sentinel\Dyadic ESP Training Protocol Synthesis.txt","Dyadic ESP Training Protocol Synthesis.txt",".txt","29554","2025-12-15T03:04:46.6394534Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\Sentinel\Sentinel Architecture & Obfuscation Theory.txt","Sentinel Architecture & Obfuscation Theory.txt",".txt","37392","2025-12-11T06:03:42.0469079Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\SSSD\Architectural Specification_ The Reflective Mind Plane Engine.txt","Architectural Specification_ The Reflective Mind Plane Engine.txt",".txt","8681","2025-12-29T14:17:53.6120320Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\SSSD\DiamondTetrahedronQuantumBlueprint (1).txt","DiamondTetrahedronQuantumBlueprint (1).txt",".txt","26352","2026-01-01T18:43:34.0918090Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\SSSD\DiamondTetrahedronQuantumBlueprint.txt","DiamondTetrahedronQuantumBlueprint.txt",".txt","26352","2026-01-01T18:43:21.9067950Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\TheoResearch\Diamond Tetrahedron Quantum Blueprint.txt","Diamond Tetrahedron Quantum Blueprint.txt",".txt","26352","2025-11-30T00:29:52.0140418Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\TheoResearch\Grand Unified Field Report Synthesis.txt","Grand Unified Field Report Synthesis.txt",".txt","31371","2025-12-06T02:50:31.2430409Z"
"C:\Users\m\Documents","C:\Users\m\Documents\NeuroCognica\TheoResearch\Reflective File Transfer Protocol (RFTP) Blueprint.txt","Reflective File Transfer Protocol (RFTP) Blueprint.txt",".txt","48072","2025-12-22T04:39:53.9698176Z"
